Nr,Company,Location_HQ,Region,USState,Country,Continent,Laid_Off,Date_layoffs,Percentage,Company_Size_before_Layoffs,Company_Size_after_layoffs,Industry,Stage,Money_Raised_in__mil,Year,latitude,longitude
1575,Kandji,San Diego,other,California,USA,North America,,2024-02-09,,,,Other,Series C,188.0,2024,32.7174202,-117.162772
1576,Licious,Bengaluru,other,Karnataka,India,Asia,80.0,2024-02-09,3.0,2667.0,2587.0,Food,Series F,490.0,2024,12.98815675,77.62260004
1577,SiriusXM,New York City,other,New York,USA,North America,160.0,2024-02-12,3.0,5333.0,5173.0,Media,Post-IPO,525.0,2024,40.7127281,-74.0060152
1578,Riskified,New York City,other,New York,USA,North America,40.0,2024-02-13,6.0,667.0,627.0,Retail,Post-IPO,229.0,2024,40.7127281,-74.0060152
1579,Instacart,San Francisco,San Francisco Bay Area,California,USA,North America,250.0,2024-02-13,7.0,3571.0,3321.0,Food,Post-IPO,3.0,2024,37.7792588,-122.4193286
1580,Wisense,Tel Aviv,other,non,Israel,Asia,,2024-02-13,100.0,,0.0,Transportation,Unknown,37.0,2024,32.0852997,34.7818064
1581,Popcore,Berlin,other,Berlin,Germany,Europe,,2024-02-13,,,,Consumer,Acquired,,2024,52.5170365,13.3888599
1582,Impinj,Seattle,Cascadia,Washington,USA,North America,50.0,2024-02-13,10.0,500.0,450.0,Other,Post-IPO,137.0,2024,47.6038321,-122.330062
1583,Everybuddy,Tel Aviv,other,non,Israel,Asia,,2024-02-13,100.0,,0.0,Consumer,Series A,15.0,2024,32.0852997,34.7818064
1584,Mozilla,San Francisco,San Francisco Bay Area,California,USA,North America,60.0,2024-02-13,5.0,1200.0,1140.0,Consumer,Unknown,2.0,2024,37.7792588,-122.4193286
1585,Away,New York City,other,New York,USA,North America,,2024-02-14,25.0,,,Retail,Series D,181.0,2024,40.7127281,-74.0060152
1586,Cisco,San Jose,San Francisco Bay Area,California,USA,North America,4250.0,2024-02-14,5.0,85000.0,80750.0,Infrastructure,Post-IPO,2.0,2024,37.3361663,-121.890591
1587,Wint Wealth,Nashik,other,Maharashtra,India,Asia,19.0,2024-02-14,20.0,95.0,76.0,Finance,Series A,16.0,2024,20.0112475,73.7902364
1588,CodeSee,San Francisco,San Francisco Bay Area,California,USA,North America,,2024-02-15,100.0,,0.0,Data,Seed,10.0,2024,37.7792588,-122.4193286
1589,Gro Intelligence,New York City,other,New York,USA,North America,20.0,2024-02-15,10.0,200.0,180.0,Food,Series B,118.0,2024,40.7127281,-74.0060152
1590,May Mobility,Ann Arbor,other,Michigan,USA,North America,,2024-02-15,13.0,,,Transportation,Series D,303.0,2024,42.2813722,-83.7484616
1591,Sonder,San Francisco,San Francisco Bay Area,California,USA,North America,106.0,2024-02-15,17.0,623.0,517.0,Travel,Post-IPO,839.0,2024,37.7792588,-122.4193286
1592,Storytel,Stockholm,other,non,Sweden,Europe,80.0,2024-02-15,13.0,615.0,535.0,Consumer,Post-IPO,312.0,2024,59.3251172,18.0710935
1593,Toast,Boston,other,Massachusetts,USA,North America,550.0,2024-02-15,10.0,5500.0,4950.0,Food,Post-IPO,962.0,2024,42.3554334,-71.060511
1594,Farfetch,London,other,England,UK,Europe,2000.0,2024-02-16,25.0,8000.0,6000.0,Retail,Acquired,2.0,2024,51.4893335,-0.144055085
1595,Voi,Stockholm,other,non,Sweden,Europe,120.0,2024-02-16,12.0,1000.0,880.0,Transportation,Series D,515.0,2024,59.3251172,18.0710935
1596,Tails.com,London,other,England,UK,Europe,55.0,2024-02-20,25.0,220.0,165.0,Retail,Series A,5.0,2024,51.4893335,-0.144055085
1597,KnownOrigin,Manchester,other,England,UK,Europe,,2024-02-20,30.0,,,Crypto,Acquired,3.0,2024,53.4794892,-2.2451148
1598,Meati,Boulder,other,Colorado,USA,North America,,2024-02-20,30.0,,,Food,Series C,274.0,2024,40.0149856,-105.270545
1599,Aptiv,Krakow,other,non,Poland,Europe,250.0,2024-02-20,,,,Transportation,Post-IPO,8.0,2024,50.0469432,19.99715344
1600,Auctane,Austin,other,Texas,USA,North America,,2024-02-20,,,,Retail,Unknown,,2024,30.2711286,-97.7436995
1601,Affirm,Pittsburgh,other,Pennsylvania,USA,North America,60.0,2024-02-21,,,,Finance,Post-IPO,2.0,2024,40.4416941,-79.9900861
1602,BuzzFeed,New York City,other,New York,USA,North America,,2024-02-21,16.0,,,Media,Post-IPO,696.0,2024,40.7127281,-74.0060152
1603,Finder,Sydney,other,New South Wales,Australia,Oceana,60.0,2024-02-21,17.0,353.0,292.0,Retail,Unknown,30.0,2024,-33.8698439,151.2082848
1604,Rivian,Detroit,other,Michigan,USA,North America,,2024-02-21,10.0,,,Transportation,Post-IPO,11.0,2024,42.3315509,-83.0466403
1605,Vice Media,New York City,other,New York,USA,North America,,2024-02-22,,,,Media,Unknown,2.0,2024,40.7127281,-74.0060152
1606,Redesign Health,New York City,other,New York,USA,North America,77.0,2024-02-23,,,,Healthcare,Series C,315.0,2024,40.7127281,-74.0060152
1607,Carbon Health,San Francisco,San Francisco Bay Area,California,USA,North America,56.0,2024-02-23,,,,Healthcare,Series D,522.0,2024,37.7792588,-122.4193286
1608,Daraz,Singapore,other,non,Singapore,Asia,,2024-02-26,,,,Retail,Unknown,,2024,1.2899175,103.8519072
1609,Expedia,Seattle,Cascadia,Washington,USA,North America,1500.0,2024-02-26,8.0,18750.0,17250.0,Travel,Post-IPO,3.0,2024,47.6038321,-122.330062
1610,WayCool,Chennai,other,Tamil Nadu,India,Asia,70.0,2024-02-26,,,,Food,Unknown,363.0,2024,13.0836939,80.270186
1611,PropertyGuru,Singapore,other,non,Singapore,Asia,79.0,2024-02-27,,,,Real Estate,Post-IPO,676.0,2024,1.2899175,103.8519072
1612,Sony Interactive,San Mateo,San Francisco Bay Area,California,USA,North America,900.0,2024-02-27,8.0,11250.0,10350.0,Consumer,Subsidiary,,2024,37.496904,-122.3330573
1613,Apple,Cupertino,San Francisco Bay Area,California,USA,North America,,2024-02-27,,,,Transportation,Post-IPO,1.0,2024,37.3228934,-122.0322895
1614,Bumble,Austin,other,Texas,USA,North America,350.0,2024-02-27,30.0,1167.0,817.0,Consumer,Post-IPO,313.0,2024,30.2711286,-97.7436995
1615,Motional,Boston,other,Massachusetts,USA,North America,,2024-02-28,5.0,,,Transportation,Unknown,,2024,42.3554334,-71.060511
1616,Treasury Prime,San Francisco,San Francisco Bay Area,California,USA,North America,40.0,2024-02-28,40.0,100.0,60.0,Finance,Series C,71.0,2024,37.7792588,-122.4193286
1617,Electronic Arts,Redwood City,San Francisco Bay Area,California,USA,North America,670.0,2024-02-28,5.0,13400.0,12730.0,Consumer,Post-IPO,2.0,2024,37.4863239,-122.232523
1618,Vacasa,Portland,Cascadia,Oregon,USA,North America,320.0,2024-02-28,5.0,6400.0,6080.0,Travel,Post-IPO,834.0,2024,45.5202471,-122.674194
1619,Fisker,Los Angeles,other,California,USA,North America,,2024-02-29,15.0,,,Transportation,Post-IPO,2.0,2024,34.0536909,-118.242766
1620,Kevin,Vilnius,other,non,Lithuania,Europe,,2024-02-29,14.0,,,Finance,Series A,79.0,2024,54.6870458,25.2829111
1621,Tonik,Singapore,other,non,Singapore,Asia,,2024-03-01,,,,Finance,Series B,175.0,2024,1.2899175,103.8519072
1622,Project Ronin,San Mateo,San Francisco Bay Area,California,USA,North America,150.0,2024-03-01,100.0,150.0,0.0,Healthcare,Unknown,,2024,37.496904,-122.3330573
1623,Gro Intelligence,New York City,other,New York,USA,North America,90.0,2024-03-01,60.0,150.0,60.0,Food,Series B,118.0,2024,40.7127281,-74.0060152
1624,Pristyn Care,Gurugram,other,Haryana,India,Asia,120.0,2024-03-01,7.0,1714.0,1594.0,Healthcare,Series E,177.0,2024,28.4646148,77.0299194
1625,Edgio,Phoenix,other,Arizona,USA,North America,80.0,2024-03-04,10.0,800.0,720.0,Infrastructure,Post-IPO,462.0,2024,33.4484367,-112.074141
1626,Melio,New York City,other,New York,USA,North America,40.0,2024-03-04,7.0,571.0,531.0,Finance,Series D,504.0,2024,40.7127281,-74.0060152
1627,Our Next Energy,Detroit,other,Michigan,USA,North America,40.0,2024-03-04,13.0,308.0,268.0,Transportation,Series B,390.0,2024,42.3315509,-83.0466403
1628,Form Energy,Boston,other,Massachusetts,USA,North America,,2024-03-05,,,,Energy,Unknown,966.0,2024,42.3554334,-71.060511
1629,MessageBird,Amsterdam,other,non,Netherlands,Europe,90.0,2024-03-05,20.0,450.0,360.0,Other,Series C,1.0,2024,52.3730796,4.8924534
1630,Verbit,New York City,other,New York,USA,North America,,2024-03-05,,,,Data,Series E,569.0,2024,40.7127281,-74.0060152
1631,Sorare,New York City,other,New York,USA,North America,22.0,2024-03-06,13.0,169.0,147.0,Crypto,Series B,739.0,2024,40.7127281,-74.0060152
1632,PlanetScale,San Francisco,San Francisco Bay Area,California,USA,North America,,2024-03-06,,,,Data,Series C,105.0,2024,37.7792588,-122.4193286
1633,Meta,Menlo Park,San Francisco Bay Area,California,USA,North America,,2024-03-06,,,,Consumer,Post-IPO,26.0,2024,37.4519671,-122.177992
1634,Totango,Redwood City,San Francisco Bay Area,California,USA,North America,,2024-03-07,,,,Support,Acquired,147.0,2024,37.4863239,-122.232523
1635,Turnitin,Oakland,San Francisco Bay Area,California,USA,North America,15.0,2024-03-07,2.0,750.0,735.0,Education,Acquired,,2024,37.8044557,-122.271356
1636,Inscribe,San Francisco,San Francisco Bay Area,California,USA,North America,,2024-03-08,40.0,,,Finance,Series B,39.0,2024,37.7792588,-122.4193286
1637,Niche,Pittsburgh,other,Pennsylvania,USA,North America,24.0,2024-03-08,7.0,343.0,319.0,Education,Series C,44.0,2024,40.4416941,-79.9900861
1638,Deadspin,New York City,other,New York,USA,North America,11.0,2024-03-11,100.0,11.0,0.0,Media,Acquired,,2024,40.7127281,-74.0060152
1639,IBM,New York City,other,New York,USA,North America,,2024-03-12,,,,Hardware,Post-IPO,,2024,40.7127281,-74.0060152
1640,Phantom Auto,San Francisco,San Francisco Bay Area,California,USA,North America,100.0,2024-03-12,100.0,100.0,0.0,Transportation,Unknown,86.0,2024,37.7792588,-122.4193286
1641,Stash,New York City,other,New York,USA,North America,80.0,2024-03-13,25.0,320.0,240.0,Finance,Unknown,480.0,2024,40.7127281,-74.0060152
1642,Textio,Seattle,Cascadia,Washington,USA,North America,14.0,2024-03-14,16.0,88.0,74.0,HR,Unknown,42.0,2024,47.6038321,-122.330062
1643,Blueboard,San Diego,other,California,USA,North America,,2024-03-15,100.0,,0.0,HR,Series A,16.0,2024,32.7174202,-117.162772
1644,Chipper Cash,San Francisco,San Francisco Bay Area,California,USA,North America,20.0,2024-03-15,,,,Finance,Series C,302.0,2024,37.7792588,-122.4193286
1645,Flock Freight,San Diego,other,California,USA,North America,54.0,2024-03-16,,,,Logistics,Series D,399.0,2024,32.7174202,-117.162772
1646,Longi,Xi'an,other,non,China,Asia,,2024-03-18,5.0,,,Energy,Unknown,,2024,34.261004,108.9423363
1647,Airmeet,Bengaluru,other,Karnataka,India,Asia,,2024-03-19,20.0,,,Marketing,Series B,50.0,2024,12.98815675,77.62260004
1648,Orbotech,Yavne,other,non,Israel,Asia,100.0,2024-03-19,,,,Manufacturing,Acquired,,2024,31.8768863,34.7382974
1649,ShopBack,Singapore,other,non,Singapore,Asia,195.0,2024-03-19,24.0,813.0,618.0,Retail,Series F,355.0,2024,1.2899175,103.8519072
1650,Cybereason,Boston,other,Massachusetts,USA,North America,,2024-03-20,,,,Security,Series F,750.0,2024,42.3554334,-71.060511
1651,Verily,San Francisco,San Francisco Bay Area,California,USA,North America,,2024-03-22,,,,Healthcare,Subsidiary,4.0,2024,37.7792588,-122.4193286
1652,Dell,Austin,other,Texas,USA,North America,6000.0,2024-03-25,5.0,120000.0,114000.0,Hardware,Post-IPO,,2024,30.2711286,-97.7436995
1653,Synctera,Palo Alto,San Francisco Bay Area,California,USA,North America,17.0,2024-03-26,15.0,113.0,96.0,Finance,Series A,79.0,2024,37.4443293,-122.1598465
1654,ChowNow,Los Angeles,other,California,USA,North America,60.0,2024-03-28,20.0,300.0,240.0,Food,Series C,64.0,2024,34.0536909,-118.242766
1655,Identiq,Tel Aviv,other,non,Israel,Asia,20.0,2024-04-01,44.0,45.0,25.0,Security,Series A,52.0,2024,32.0852997,34.7818064
1656,Osso VR,San Francisco,San Francisco Bay Area,California,USA,North America,67.0,2024-04-01,,,,Healthcare,Series C,109.0,2024,37.7792588,-122.4193286
1657,Ranger Insurance,New York City,other,New York,USA,North America,,2024-04-01,100.0,,0.0,Finance,Seed,5.0,2024,40.7127281,-74.0060152
1658,Rezi,New York City,other,New York,USA,North America,,2024-04-01,100.0,,0.0,Real Estate,Series B,230.0,2024,40.7127281,-74.0060152
